,dis_id,date,state,type
2225,5f7b2c0731a8c6681cfd5af5,2011-04-06,TX,Fire
2226,5f7b2c0731a8c6681cfd5af7,2011-04-06,TX,Fire
2227,5f7b2c0731a8c6681cfd5b06,2011-04-06,TX,Fire
2228,5f7b2c0731a8c6681cfd5b1b,2011-04-06,TX,Fire
2229,5f7b2c0731a8c6681cfd5b23,2011-04-06,TX,Fire
2230,5f7b2c0731a8c6681cfd5b27,2011-04-06,TX,Fire
2231,5f7b2c0731a8c6681cfd5b2b,2011-04-06,TX,Fire
2232,5f7b2c0731a8c6681cfd5b2f,2011-04-06,TX,Fire
2233,5f7b2c0731a8c6681cfd5b3a,2011-04-06,TX,Fire
2234,5f7b2c0731a8c6681cfd5b44,2011-04-06,TX,Fire
2235,5f7b2c0731a8c6681cfd5b56,2011-04-06,TX,Fire
2236,5f7b2c0731a8c6681cfd5b58,2011-04-06,TX,Fire
2237,5f7b2c0731a8c6681cfd5b5b,2011-04-06,TX,Fire
2238,5f7b2c0731a8c6681cfd5b62,2011-04-06,TX,Fire
2239,5f7b2c0731a8c6681cfd5b69,2011-04-06,TX,Fire
2240,5f7b2c0731a8c6681cfd5b6e,2011-04-06,TX,Fire
2241,5f7b2c0731a8c6681cfd5b7f,2011-04-06,TX,Fire
2242,5f7b2c0731a8c6681cfd5b86,2011-04-06,TX,Fire
2243,5f7b2c0731a8c6681cfd5b8b,2011-04-06,TX,Fire
2244,5f7b2c0731a8c6681cfd5b8c,2011-04-06,TX,Fire
2245,5f7b2c0731a8c6681cfd5b8e,2011-04-06,TX,Fire
2246,5f7b2c0731a8c6681cfd5b94,2011-04-06,TX,Fire
2247,5f7b2c0731a8c6681cfd5b98,2011-04-06,TX,Fire
2248,5f7b2c0731a8c6681cfd5b9e,2011-04-06,TX,Fire
2249,5f7b2c0731a8c6681cfd5b9f,2011-04-06,TX,Fire
2250,5f7b2c0731a8c6681cfd5bbe,2011-04-06,TX,Fire
2251,5f7b2c0731a8c6681cfd5bc2,2011-04-06,TX,Fire
2252,5f7b2c0731a8c6681cfd5bc7,2011-04-06,TX,Fire
2253,5f7b2c0731a8c6681cfd5bcc,2011-04-06,TX,Fire
2254,5f7b2c0731a8c6681cfd5bce,2011-04-06,TX,Fire
2255,5f7b2c0731a8c6681cfd5bd2,2011-04-06,TX,Fire
2256,5f7b2c0731a8c6681cfd5bd5,2011-04-06,TX,Fire
2257,5f7b2c0731a8c6681cfd5bd7,2011-04-06,TX,Fire
2258,5f7b2c0731a8c6681cfd5bdb,2011-04-06,TX,Fire
2259,5f7b2c0731a8c6681cfd5bde,2011-04-06,TX,Fire
2260,5f7b2c0731a8c6681cfd5bf3,2011-04-06,TX,Fire
2261,5f7b2c0731a8c6681cfd5bf5,2011-04-06,TX,Fire
2262,5f7b2c0731a8c6681cfd5bf7,2011-04-06,TX,Fire
2263,5f7b2c0731a8c6681cfd5bf9,2011-04-06,TX,Fire
2264,5f7b2c0731a8c6681cfd5bfb,2011-04-06,TX,Fire
2265,5f7b2c0731a8c6681cfd5c03,2011-04-06,TX,Fire
2266,5f7b2c0731a8c6681cfd5c0c,2011-04-06,TX,Fire
2267,5f7b2c0731a8c6681cfd5c13,2011-04-06,TX,Fire
2268,5f7b2c0731a8c6681cfd5c16,2011-04-06,TX,Fire
2269,5f7b2c0731a8c6681cfd5c17,2011-04-06,TX,Fire
2270,5f7b2c0731a8c6681cfd5c2a,2011-04-06,TX,Fire
2271,5f7b2c0731a8c6681cfd5c36,2011-04-06,TX,Fire
2272,5f7b2c0731a8c6681cfd5c3f,2011-04-06,TX,Fire
2273,5f7b2c0731a8c6681cfd5c51,2011-04-06,TX,Fire
2274,5f7b2c0731a8c6681cfd5c55,2011-04-06,TX,Fire
2275,5f7b2c0731a8c6681cfd5c66,2011-04-06,TX,Fire
2276,5f7b2c0831a8c6681cfd7778,2011-04-06,TX,Fire
2277,5f7b2c0831a8c6681cfd777a,2011-04-06,TX,Fire
2278,5f7b2c0831a8c6681cfd7781,2011-04-06,OK,Fire
2279,5f7b2c0831a8c6681cfd77bd,2011-04-06,TX,Fire
2280,5f7b2c0831a8c6681cfd777f,2011-04-09,TX,Fire
2281,5f7b2c0831a8c6681cfd7785,2011-04-09,TX,Fire
2282,5f7b2c0831a8c6681cfd7787,2011-04-09,OK,Fire
2283,5f7b2c0831a8c6681cfd77c4,2011-04-09,TX,Fire
2284,5f7b2c0831a8c6681cfd77f5,2011-04-09,TX,Fire
2285,5f7b2c0831a8c6681cfd7805,2011-04-09,TX,Fire
2286,5f7b2c0831a8c6681cfd7806,2011-04-09,TX,Fire
2287,5f7b2c0831a8c6681cfd77a0,2011-04-11,TX,Fire
2288,5f7b2c0831a8c6681cfd77f9,2011-04-11,TX,Fire
2289,5f7b2c0831a8c6681cfd7801,2011-04-11,TX,Fire
2290,5f7b2c0831a8c6681cfd7814,2011-04-11,TX,Fire
2291,5f7b2c0831a8c6681cfd781b,2011-04-11,TX,Fire
2292,5f7b2c0831a8c6681cfd7795,2011-04-13,TX,Fire
2293,5f7b2c0831a8c6681cfd7798,2011-04-13,TX,Fire
2294,5f7b2c0831a8c6681cfd77ba,2011-04-13,TX,Fire
2295,5f7b2c0831a8c6681cfd7850,2011-04-14,TX,Fire
2296,5f7b2c0831a8c6681cfd77de,2011-04-15,OK,Fire
2297,5f7b2c0831a8c6681cfd77fb,2011-04-15,TX,Fire
2298,5f7b2c0831a8c6681cfd7846,2011-04-15,TX,Fire
2299,5f7b2c0831a8c6681cfd780e,2011-04-15,TX,Fire
2300,5f7b2c0831a8c6681cfd7819,2011-04-16,TX,Fire
2301,5f7b2c0831a8c6681cfd783c,2011-04-16,TX,Fire
2302,5f7b2c0831a8c6681cfd784b,2011-04-16,TX,Fire
2303,5f7b2c0831a8c6681cfd784c,2011-04-17,TX,Fire
2304,5f7b2c0831a8c6681cfd785c,2011-04-17,NM,Fire
2305,5f7b2c0831a8c6681cfd785e,2011-04-17,NM,Fire
2306,5f7b2c0831a8c6681cfd78ab,2011-04-22,NE,Fire
2307,5f7b2c0831a8c6681cfd7830,2011-04-26,TX,Fire
2308,5f7b2c0831a8c6681cfd7838,2011-04-26,FL,Fire
2309,5f7b2c0831a8c6681cfd7880,2011-04-26,TX,Fire
2310,5f7b2c0831a8c6681cfd7843,2011-04-29,TX,Fire
2311,5f7b2c0831a8c6681cfd7857,2011-04-29,TX,Fire
2312,5f7b2c0831a8c6681cfd78a3,2011-04-29,TX,Fire
2313,5f7b2c0831a8c6681cfd7861,2011-05-08,TX,Fire
2314,5f7b2c0831a8c6681cfd7895,2011-05-08,AZ,Fire
2315,5f7b2c0831a8c6681cfd7889,2011-05-09,TX,Fire
2316,5f7b2c0831a8c6681cfd786b,2011-05-24,TX,Fire
2317,5f7b2c0831a8c6681cfd7867,2011-05-29,TX,Fire
2318,5f7b2c0831a8c6681cfd7871,2011-05-29,TX,Fire
2319,5f7b2c0831a8c6681cfd787d,2011-05-29,TX,Fire
2320,5f7b2c0831a8c6681cfd7876,2011-06-01,AZ,Fire
2321,5f7b2c0831a8c6681cfd789a,2011-06-01,AZ,Fire
2322,5f7b2c0831a8c6681cfd788f,2011-06-02,TX,Fire
2323,5f7b2c0831a8c6681cfd7890,2011-06-03,TX,Fire
2324,5f7b2c0831a8c6681cfd7896,2011-06-10,NM,Fire
2325,5f7b2c0831a8c6681cfd78b9,2011-06-12,AZ,Fire
2326,5f7b2c0831a8c6681cfd78de,2011-06-12,NM,Fire
2327,5f7b2c0831a8c6681cfd78cb,2011-06-15,CO,Fire
2328,5f7b2c0831a8c6681cfd78e1,2011-06-15,CO,Fire
2329,5f7b2c0831a8c6681cfd78b7,2011-06-15,GA,Fire
2330,5f7b2c0831a8c6681cfd78bb,2011-06-15,GA,Fire
2331,5f7b2c0831a8c6681cfd78ff,2011-06-15,GA,Fire
